id,booking_status_pred,Cancellation_prob
54271,1,0.9188546
54272,1,0.5950794
54273,0,0.41127202
54274,0,0.16689368
54275,0,0.10240532
54276,1,0.53418094
54277,1,0.8105622
54278,0,8.710176e-07
54279,0,0.08540078
54280,0,0.40184352
54281,1,0.78042006
54282,0,0.41636205
54283,0,0.19215274
54284,1,0.7028893
54285,0,0.31949607
54286,0,0.15202317
54287,0,0.0052436823
54288,1,0.59583575
54289,0,0.48261932
54290,0,0.072422594
54291,1,0.9525451
54292,0,0.05882634
54293,1,0.53065896
54294,0,0.11306542
54295,0,0.17126343
54296,0,0.009829373
54297,1,0.84783185
54298,0,0.066072784
54299,0,0.029809665
54300,0,0.20862283
54301,0,0.05936836
54302,0,0.18934494
54303,0,0.09109534
54304,0,0.0467942
54305,1,0.7315006
54306,1,0.84863275
54307,0,0.03498583
54308,0,0.22676806
54309,0,0.06642427
54310,1,0.85130876
54311,1,0.7600963
54312,1,0.8596166
54313,0,0.07330136
54314,0,0.09787824
54315,1,0.81769854
54316,0,0.266
54317,0,0.41906747
54318,0,0.16962323
54319,0,0.036074337
54320,0,0.3809488
54321,1,0.91392314
54322,0,0.07716327
54323,1,0.85604006
54324,0,8.15391e-11
54325,0,0.048146725
54326,0,0.047144108
54327,1,0.8436272
54328,0,0.03094698
54329,0,0.066768
54330,1,0.9177601
54331,0,0.19752696
54332,0,0.06415299
54333,1,0.9627631
54334,1,0.6593481
54335,1,0.9232203
54336,0,0.0036489088
54337,1,0.56537116
54338,1,0.82663757
54339,0,0.28970334
54340,0,0.016278775
54341,1,0.78848916
54342,0,0.21864553
54343,0,0.054644592
54344,1,0.5717353
54345,1,0.9420545
54346,1,0.58808106
54347,0,0.17851901
54348,1,0.7603839
54349,1,0.8753929
54350,1,0.88108
54351,0,0.00017479048
54352,1,0.91849923
54353,0,0.027952041
54354,1,0.6615053
54355,0,0.012038117
54356,0,0.013333143
54357,1,0.8554888
54358,0,0.024176486
54359,0,0.21834804
54360,0,0.20135051
54361,1,0.55790246
54362,1,0.96205455
54363,0,0.16247389
54364,0,0.20093453
54365,0,0.16416639
54366,0,0.35306844
54367,0,0.48604813
54368,0,3.2332046e-06
54369,1,0.93787456
54370,0,0.35040763
54371,1,0.94425094
54372,1,0.90042627
54373,0,0.4618133
54374,1,0.6053165
54375,0,0.035174027
54376,0,0.12684324
54377,1,0.8138763
54378,0,0.063729614
54379,0,0.060070932
54380,0,0.18766572
54381,0,0.22193743
54382,1,0.8457906
54383,0,0.050044607
54384,0,0.27997026
54385,0,0.4371089
54386,0,0.21247932
54387,0,0.19288896
54388,1,0.8384751
54389,0,6.8593516e-07
54390,1,0.87608624
54391,0,0.19925667
54392,1,0.6816477
54393,1,0.52824116
54394,1,0.8004948
54395,0,0.296797
54396,0,0.0779289
54397,1,0.83425206
54398,1,0.93208146
54399,0,0.009823824
54400,0,0.20631206
54401,0,0.026272679
54402,0,0.11563827
54403,1,0.9158302
54404,0,0.20913674
54405,0,0.020090135
54406,0,0.10602763
54407,0,0.01992466
54408,0,0.440204
54409,0,0.028254138
54410,0,0.14173919
54411,0,0.14177178
54412,0,0.0035940602
54413,1,0.65400887
54414,0,0.13224944
54415,1,0.60419726
54416,0,0.059234712
54417,0,0.16563573
54418,1,0.80867624
54419,0,0.19225688
54420,1,0.61208695
54421,0,9.738677e-07
54422,0,0.32216153
54423,1,0.50140435
54424,0,0.025928402
54425,0,0.18666968
54426,1,0.68163455
54427,0,0.061107308
54428,1,0.73350626
54429,0,0.0006250872
54430,0,0.21786894
54431,0,0.30295476
54432,0,2.090273e-05
54433,0,0.19930302
54434,0,0.14982204
54435,1,0.74231637
54436,0,0.052380905
54437,0,0.15287733
54438,0,0.489968
54439,1,0.80283517
54440,0,0.016537458
54441,0,0.39466754
54442,0,0.46190962
54443,0,0.037712567
54444,0,0.16750063
54445,0,0.15998311
54446,0,0.004024555
54447,0,0.08473452
54448,0,0.40946144
54449,1,0.57532233
54450,1,0.86469716
54451,0,0.20537001
54452,1,0.5921419
54453,0,0.097505204
54454,1,0.53083694
54455,0,0.07215277
54456,0,0.005802532
54457,1,0.52961034
54458,1,0.7671887
54459,0,0.12327255
54460,0,0.47821322
54461,0,0.040181033
54462,1,0.95779884
54463,0,0.4923389
54464,1,0.8648092
54465,0,0.33284533
54466,0,0.49132302
54467,1,0.9299972
54468,1,0.63370705
54469,0,0.24450414
54470,0,0.15506715
54471,0,0.1093614
54472,0,0.10991387
54473,0,0.2027637
54474,0,0.06289253
54475,0,0.23517121
54476,1,0.6671161
54477,0,0.00019036904
54478,0,0.26233512
54479,0,0.10969965
54480,1,0.756411
54481,1,0.749871
54482,1,0.9438785
54483,0,0.061254676
54484,0,0.16767292
54485,1,0.71337837
54486,0,0.06850484
54487,0,0.10716539
54488,1,0.65642726
54489,1,0.66376066
54490,1,0.92698145
54491,1,0.71673906
54492,0,0.013745533
54493,1,0.8128417
54494,1,0.9152707
54495,1,0.6083149
54496,0,1.2755001e-10
54497,1,0.72190154
54498,0,0.07707953
54499,1,0.80827105
54500,1,0.7076166
54501,0,0.16184175
54502,1,0.7889119
54503,0,0.10178848
54504,0,0.1849784
54505,1,0.7120292
54506,1,0.8318223
54507,0,0.23070435
54508,1,0.8169645
54509,0,0.008608008
54510,1,0.50005895
54511,1,0.7958763
54512,1,0.9453951
54513,0,0.062105507
54514,0,0.38861817
54515,1,0.5752461
54516,1,0.8325124
54517,1,0.923349
54518,0,0.06162348
54519,0,0.22214043
54520,0,0.08137031
54521,0,0.10549177
54522,0,0.074214436
54523,0,0.1160608
54524,0,0.059493672
54525,0,0.0038333596
54526,1,0.66214967
54527,0,0.18905224
54528,0,0.100477174
54529,0,0.012940349
54530,0,0.40874377
54531,1,0.50390583
54532,1,0.6802959
54533,1,0.585244
54534,0,0.115893416
54535,1,0.625469
54536,0,0.2754883
54537,0,0.014578324
54538,0,0.16288558
54539,0,0.031318296
54540,0,0.18036371
54541,1,0.92392284
54542,0,0.1962826
54543,1,0.8417732
54544,0,0.3562711
54545,0,0.047669612
54546,1,0.7603813
54547,0,0.18677431
54548,0,0.008784069
54549,1,0.8019559
54550,0,0.18393432
54551,0,0.057558052
54552,1,0.7369119
54553,1,0.85808325
54554,1,0.7060466
54555,1,0.9268151
54556,0,0.12995157
54557,0,0.41396824
54558,0,0.24119835
54559,0,0.26941016
54560,1,0.7526725
54561,1,0.81972903
54562,0,0.07975128
54563,0,0.46262267
54564,0,0.39562798
54565,1,0.8910554
54566,1,0.51501715
54567,0,0.382789
54568,1,0.64096874
54569,0,0.33392203
54570,0,0.36996707
54571,0,1.1380191e-12
54572,1,0.53497505
54573,0,0.034699433
54574,0,0.18935223
54575,0,0.07815093
54576,0,0.22633904
54577,1,0.8796599
54578,0,0.04242824
54579,0,0.010397726
54580,0,0.14423677
54581,0,0.0053259423
54582,0,0.053782124
54583,0,0.0023611349
54584,0,0.02787998
54585,0,0.4263447
54586,0,0.45748383
54587,0,0.23830253
54588,1,0.77099854
54589,0,0.18510303
54590,0,0.15104397
54591,0,0.03531506
54592,1,0.86609083
54593,0,0.32697597
54594,0,0.11344947
54595,1,0.53948116
54596,0,0.022676898
54597,0,0.0768629
54598,1,0.9292465
54599,0,0.0073648635
54600,0,0.34833333
54601,0,0.0052385605
54602,0,0.15339449
54603,0,0.48118874
54604,0,5.1859803e-05
54605,1,0.8104382
54606,0,0.43552342
54607,0,0.12465643
54608,0,0.2746761
54609,0,0.023534264
54610,1,0.7841811
54611,1,0.8438917
54612,0,0.06818554
54613,0,0.19083236
54614,1,0.9092771
54615,0,0.05962277
54616,0,0.18418996
54617,0,0.18580176
54618,1,0.7960348
54619,0,0.007268009
54620,0,0.19382578
54621,0,0.38983604
54622,1,0.7751199
54623,1,0.695764
54624,0,0.43817747
54625,1,0.74555147
54626,0,0.021696206
54627,1,0.92755866
54628,0,0.03984775
54629,0,0.33596733
54630,1,0.7778911
54631,1,0.8116634
54632,0,0.18912959
54633,0,0.08457945
54634,0,0.4413757
54635,0,0.038644567
54636,1,0.6431327
54637,1,0.94826055
54638,1,0.6365972
54639,1,0.78674704
54640,1,0.8212659
54641,1,0.5535004
54642,0,0.14286008
54643,0,0.001417861
54644,0,0.45342737
54645,0,0.24593832
54646,0,0.44109276
54647,0,0.22642145
54648,1,0.51123244
54649,1,0.5223114
54650,0,0.42323548
54651,0,0.18863028
54652,1,0.8903626
54653,1,0.74447083
54654,1,0.80851316
54655,0,0.023173328
54656,0,0.101720385
54657,0,0.14549205
54658,0,0.4535975
54659,0,0.0668632
54660,0,0.042492166
54661,1,0.7225682
54662,0,0.07436082
54663,1,0.80061895
54664,0,0.024816865
54665,0,0.4719324
54666,0,0.016694995
54667,0,0.06692693
54668,1,0.815102
54669,1,0.7656418
54670,1,0.5780256
54671,1,0.9066898
54672,0,0.41763195
54673,0,0.36190793
54674,0,0.1522088
54675,1,0.64346695
54676,1,0.93410563
54677,0,0.38128573
54678,1,0.60213625
54679,0,2.5059715e-05
54680,1,0.8500981
54681,1,0.5741931
54682,0,0.022799656
54683,1,0.8767272
54684,1,0.7642771
54685,0,0.4111423
54686,0,0.17845245
54687,1,0.59461606
54688,0,0.18282574
54689,1,0.73621345
54690,0,0.13896732
54691,0,2.1653892e-07
54692,1,0.9299434
54693,0,0.0051444727
54694,1,0.68523526
54695,0,0.017325243
54696,0,0.36029306
54697,0,0.11007665
54698,0,0.36235812
54699,0,0.04053331
54700,1,0.85726005
54701,0,0.14228188
54702,1,0.50848055
54703,0,0.2731098
54704,0,0.1294666
54705,0,0.14434305
54706,1,0.74716246
54707,0,0.40234068
54708,0,0.03972556
54709,0,0.14091203
54710,0,0.41923502
54711,1,0.7960464
54712,1,0.7413854
54713,0,0.09999998
54714,0,0.075539075
54715,1,0.8110758
54716,0,0.09933944
54717,0,0.30658522
54718,0,0.20821005
54719,0,0.027181676
54720,0,0.005297134
54721,1,0.8434685
54722,0,0.032451354
54723,0,0.03554275
54724,0,0.20462948
54725,1,0.81723505
54726,0,0.12872308
54727,1,0.81172776
54728,0,0.15688936
54729,1,0.6743331
54730,1,0.5384958
54731,0,0.36886656
54732,0,3.2899647e-05
54733,0,0.2697926
54734,1,0.8575531
54735,0,0.40022767
54736,0,0.12655692
54737,1,0.8214367
54738,0,0.10473471
54739,0,0.255562
54740,0,0.32209897
54741,1,0.51071644
54742,0,0.15771073
54743,0,0.0035401627
54744,0,1.2509517e-13
54745,1,0.75004494
54746,0,0.12538774
54747,0,0.049304422
54748,0,0.48369154
54749,0,0.36877903
54750,1,0.85206586
54751,0,0.36690563
54752,1,0.554287
54753,0,0.0032775141
54754,1,0.95493203
54755,0,2.3205683e-07
54756,0,0.44496673
54757,0,0.39232856
54758,1,0.7796235
54759,1,0.5090144
54760,0,0.2012932
54761,0,0.46494427
54762,0,0.16344945
54763,0,0.24994703
54764,0,0.10897854
54765,1,0.7953798
54766,0,0.3883813
54767,1,0.8935702
54768,0,0.20497744
54769,0,0.40573823
54770,0,0.43075645
54771,0,0.14685342
54772,0,0.033844784
54773,1,0.662348
54774,0,9.095263e-08
54775,1,0.9607003
54776,1,0.85616916
54777,1,0.6830416
54778,0,0.20375362
54779,1,0.9041706
54780,1,0.5331044
54781,0,0.074581936
54782,0,0.02820475
54783,0,0.000102395505
54784,1,0.828485
54785,1,0.601502
54786,1,0.93627495
54787,0,0.17399624
54788,1,0.82960916
54789,0,0.12803519
54790,0,0.15446764
54791,0,0.028535895
54792,1,0.8601998
54793,0,0.24524581
54794,0,0.05417544
54795,0,0.0020882655
54796,0,0.25672585
54797,0,0.013088261
54798,1,0.82818973
54799,1,0.86207914
54800,0,0.0062774033
54801,0,0.2318586
54802,1,0.7572458
54803,0,0.09574332
54804,1,0.6910244
54805,1,0.86033154
54806,0,0.0021278337
54807,1,0.7931966
54808,0,0.23866479
54809,0,0.03465244
54810,1,0.776257
54811,0,1.0332733e-06
54812,1,0.8947482
54813,0,0.028503655
54814,1,0.5237132
54815,0,0.03561709
54816,0,0.15958215
54817,1,0.73871267
54818,0,0.20804617
54819,1,0.9233451
54820,0,0.46799532
54821,1,0.5874755
54822,0,0.0020575605
54823,1,0.51894915
54824,0,0.48212564
54825,0,0.20818764
54826,0,0.14809802
54827,0,0.16938585
54828,1,0.60697985
54829,1,0.8972437
54830,1,0.6210606
54831,0,0.04277587
54832,0,0.1952562
54833,0,0.25307706
54834,1,0.80051124
54835,0,0.47662592
54836,1,0.6128493
54837,0,0.24587856
54838,0,0.10184419
54839,0,0.27630916
54840,0,0.13211422
54841,0,0.036336906
54842,0,0.058193047
54843,0,0.05774728
54844,0,0.12672451
54845,0,0.12852685
54846,1,0.8341355
54847,0,0.44117028
54848,1,0.69149053
54849,1,0.7948862
54850,0,0.016971702
54851,0,0.43076643
54852,0,0.4554276
54853,1,0.6317463
54854,0,0.29963624
54855,1,0.8024363
54856,0,0.15223002
54857,1,0.7131992
54858,0,0.20868012
54859,1,0.74796087
54860,1,0.85538304
54861,1,0.9788688
54862,1,0.66392946
54863,0,0.2477163
54864,1,0.882113
54865,0,0.01971298
54866,1,0.941425
54867,0,0.051338203
54868,0,0.24633645
54869,0,0.31180108
54870,0,0.45915002
54871,0,0.1882105
54872,0,0.285174
54873,0,0.010884895
54874,0,0.24256612
54875,0,0.0306648
54876,0,0.07250846
54877,0,0.00044870787
54878,0,0.473151
54879,1,0.858106
54880,0,0.15704475
54881,0,0.29429254
54882,0,0.19489007
54883,0,0.0012912257
54884,1,0.67429054
54885,1,0.9027892
54886,0,0.45900887
54887,0,0.325702
54888,0,0.3468493
54889,1,0.71669364
54890,1,0.5703681
54891,0,0.27900982
54892,0,0.017759027
54893,1,0.87269783
54894,1,0.73253345
54895,0,0.00092653173
54896,0,0.090737656
54897,1,0.84014726
54898,1,0.85731995
54899,1,0.57731867
54900,0,0.0002863082
54901,1,0.7220006
54902,1,0.8120757
54903,0,0.046113014
54904,0,0.08126321
54905,0,0.1721378
54906,1,0.8041784
54907,1,0.5461012
54908,0,0.002961788
54909,0,0.18433481
54910,0,0.31141773
54911,0,0.07710894
54912,0,0.4324368
54913,1,0.6910879
54914,1,0.81997204
54915,0,0.00036844614
54916,1,0.86358345
54917,0,0.46324506
54918,0,0.1283468
54919,0,0.1488172
54920,0,0.18413317
54921,1,0.79767495
54922,0,0.44172964
54923,0,0.1470919
54924,0,0.14359352
54925,0,0.27866977
54926,0,0.20067209
54927,1,0.8610944
54928,0,0.11306317
54929,0,0.31074464
54930,1,0.64960843
54931,0,0.3633192
54932,1,0.8274254
54933,0,0.18800656
54934,0,0.15212302
54935,0,0.43046921
54936,0,0.29163292
54937,0,0.036980715
54938,0,0.010885018
54939,1,0.79050523
54940,1,0.8867013
54941,0,0.20537783
54942,1,0.81652343
54943,0,2.7019234e-10
54944,0,0.48454994
54945,0,0.13661182
54946,1,0.84708804
54947,0,0.2664626
54948,1,0.8808607
54949,0,0.06850413
54950,0,0.29243627
54951,1,0.6939577
54952,0,0.4105828
54953,0,0.34612685
54954,0,0.054579906
54955,0,0.33199778
54956,0,0.16520977
54957,0,0.017803606
54958,1,0.60686576
54959,0,0.16266063
54960,0,0.2368982
54961,1,0.81977826
54962,0,0.3252445
54963,1,0.7932478
54964,0,0.23110129
54965,0,0.015278257
54966,0,0.46112663
54967,0,0.12007516
54968,0,0.30578014
54969,0,0.09831687
54970,0,0.49306422
54971,1,0.67053604
54972,1,0.82823145
54973,0,0.1294684
54974,0,0.041856244
54975,0,0.15996377
54976,1,0.8954424
54977,0,0.118960395
54978,1,0.91359776
54979,1,0.84233415
54980,1,0.8711948
54981,1,0.59744847
54982,0,0.28494087
54983,0,0.25589132
54984,1,0.7702892
54985,1,0.74009144
54986,0,0.08651857
54987,0,0.4343343
54988,0,0.06447537
54989,0,0.012359792
54990,0,0.20157383
54991,0,0.2431108
54992,0,0.06922608
54993,0,0.046727803
54994,0,0.4003387
54995,0,0.42431992
54996,0,0.25025007
54997,0,0.07841081
54998,1,0.69574374
54999,1,0.7013629
55000,0,0.0048890184
55001,0,0.08337716
55002,0,0.21019216
55003,0,0.20462309
55004,0,0.010412283
55005,1,0.9030702
55006,0,0.140578
55007,0,0.11455999
55008,0,0.26514572
55009,1,0.72027636
55010,1,0.8901619
55011,0,0.025370792
55012,0,0.2628424
55013,1,0.8820137
55014,1,0.7803514
55015,1,0.77162707
55016,0,0.08992394
55017,1,0.73399407
55018,0,0.11541119
55019,0,0.07583249
55020,1,0.66643095
55021,0,0.045008354
55022,0,0.024826348
55023,0,0.1155123
55024,0,0.08968748
55025,0,0.07586341
55026,0,0.37478983
55027,1,0.9166853
55028,0,0.108450145
55029,1,0.7513767
55030,0,0.015768385
55031,1,0.923154
55032,0,0.26647672
55033,0,0.067428336
55034,0,0.0005901421
55035,1,0.6943372
55036,1,0.82352805
55037,1,0.7094263
55038,0,0.11655537
55039,0,0.07997724
55040,0,0.010536883
55041,0,0.24793136
55042,1,0.92343163
55043,0,0.11101963
55044,0,0.06895844
55045,1,0.7089286
55046,1,0.77335674
55047,0,0.16462556
55048,0,0.0515248
55049,0,0.25633502
55050,0,1.8641558e-05
55051,0,0.117757484
55052,0,0.2905539
55053,0,0.29711673
55054,1,0.9285731
55055,0,0.1831948
55056,1,0.6792404
55057,1,0.69076586
55058,1,0.67449075
55059,0,0.2608327
55060,1,0.6497486
55061,0,0.11422232
55062,0,0.0035333165
55063,0,1.8192908e-06
55064,0,0.14962232
55065,0,0.061123
55066,1,0.68526584
55067,0,0.07206223
55068,0,0.01789531
55069,0,0.28598815
55070,1,0.76625407
55071,0,0.4250118
55072,0,0.03258013
55073,0,0.33752757
55074,1,0.8232824
55075,0,0.46965605
55076,0,0.08926034
55077,0,0.43216595
55078,0,0.16342472
55079,0,4.0990167e-06
55080,0,0.210348
55081,0,0.4213556
55082,0,0.20891869
55083,0,0.45394877
55084,1,0.6929173
55085,1,0.5337779
55086,0,0.338074
55087,1,0.69569683
55088,1,0.68611354
55089,0,0.05010838
55090,1,0.77428293
55091,1,0.537837
55092,0,0.007535015
55093,0,0.39023423
55094,0,0.022834549
55095,0,0.2555459
55096,0,0.47345725
55097,0,0.44339854
55098,1,0.7233902
55099,0,0.12530087
55100,0,0.11887084
55101,1,0.7610035
55102,1,0.91920274
55103,0,0.036176685
55104,0,0.43917492
55105,0,0.40908304
55106,1,0.5154473
55107,0,0.008275398
55108,0,0.22762431
55109,0,0.013817673
55110,1,0.56115705
55111,0,0.36591431
55112,0,0.027779657
55113,1,0.9543519
55114,1,0.74660194
55115,1,0.9107734
55116,1,0.5089693
55117,0,0.123644516
55118,0,0.0063952347
55119,1,0.6894657
55120,0,0.13801885
55121,1,0.6131251
55122,0,0.46409303
55123,0,0.38417605
55124,1,0.7894718
55125,0,0.34378102
55126,0,0.32644546
55127,1,0.80717117
55128,1,0.884792
55129,0,0.11497127
55130,1,0.83540213
55131,0,0.13509452
55132,0,0.42662674
55133,0,0.39033794
55134,0,0.25553495
55135,0,0.1397297
55136,1,0.80305284
55137,1,0.83428526
55138,1,0.62085116
55139,1,0.84050906
55140,0,0.00035936045
55141,0,0.018259995
55142,1,0.80689555
55143,0,0.48622373
55144,0,0.11467471
55145,0,0.13055776
55146,0,0.18710434
55147,0,0.37878457
55148,0,0.2533056
55149,0,0.25600505
55150,1,0.763081
55151,0,0.030441323
55152,1,0.91576195
55153,0,0.47989747
55154,0,0.26065648
55155,1,0.77173245
55156,0,0.19638285
55157,0,0.3493044
55158,0,0.13717727
55159,1,0.595665
55160,1,0.8579084
55161,0,0.20038566
55162,0,0.33215103
55163,0,0.030466381
55164,0,0.040418502
55165,1,0.8667983
55166,0,0.30353516
55167,1,0.8225176
55168,1,0.69711035
55169,0,0.4927712
55170,0,0.14741567
55171,0,0.37987038
55172,1,0.72210234
55173,1,0.87256634
55174,1,0.5838315
55175,0,0.056168687
55176,0,0.17751887
55177,1,0.8638015
55178,0,2.0040078e-10
55179,0,0.00022200427
55180,0,0.0033410455
55181,0,0.013146099
55182,0,0.16862996
55183,0,0.084976435
55184,0,0.14234671
55185,1,0.7241758
55186,0,0.15245235
55187,0,0.11157712
55188,0,0.2607427
55189,0,0.2730807
55190,1,0.670812
55191,1,0.8901789
55192,1,0.8991539
55193,0,0.4660573
55194,0,0.07489159
55195,0,0.10002365
55196,1,0.79562545
55197,0,0.11685879
55198,0,0.42911816
55199,0,0.43808448
55200,1,0.813127
55201,0,0.06026974
55202,0,0.0015661028
55203,0,0.24254861
55204,0,0.019463427
55205,0,0.3915076
55206,0,0.09044445
55207,0,0.20584229
55208,1,0.6985147
55209,1,0.8404191
55210,0,2.873204e-05
55211,0,0.08060127
55212,0,0.1896498
55213,1,0.79816467
55214,0,0.35351652
55215,1,0.9620424
55216,1,0.9223285
55217,0,0.006131106
55218,0,0.17876439
55219,1,0.74258
55220,0,0.39531684
55221,1,0.56125706
55222,1,0.78910184
55223,0,0.4601885
55224,0,0.47085756
55225,0,0.1420623
55226,0,0.058120836
55227,0,0.076475814
55228,0,0.08243974
55229,0,0.17445695
55230,1,0.5135934
55231,0,0.26755416
55232,1,0.60911447
55233,0,0.17280783
55234,0,0.010876196
55235,0,0.07230838
55236,0,0.19618209
55237,0,2.2487843e-09
55238,0,0.2918305
55239,0,0.084163256
55240,0,0.050996248
55241,0,0.40572795
55242,0,0.27077237
55243,0,9.712981e-13
55244,1,0.86489636
55245,1,0.5014406
55246,1,0.9324467
55247,0,0.1821649
55248,0,0.2954374
55249,1,0.8381048
55250,0,0.46959886
55251,0,0.22327395
55252,1,0.6317373
55253,0,0.21660796
55254,0,0.06765674
55255,0,8.296544e-06
55256,0,0.17330146
55257,0,0.050757572
55258,1,0.6221437
55259,1,0.9548245
55260,0,0.03745717
55261,0,0.0054038856
55262,0,0.066559516
55263,0,0.44063145
55264,1,0.9496458
55265,1,0.8558007
55266,1,0.61093515
55267,0,0.09606855
55268,1,0.6207927
55269,1,0.5007277
55270,0,0.118212715
55271,0,0.012933708
55272,0,0.17296377
55273,0,0.41166055
55274,0,0.46297005
55275,1,0.7849092
55276,1,0.9660619
55277,0,0.20683788
55278,0,0.03088356
55279,0,0.011295042
55280,1,0.59839535
55281,0,0.024330506
55282,1,0.6642896
55283,1,0.7521011
55284,0,0.18188746
55285,0,0.18520816
55286,0,0.018525766
55287,0,0.3048751
55288,1,0.7329538
55289,0,0.35681617
55290,0,0.03249464
55291,0,0.378581
55292,0,0.077229545
55293,0,0.205145
55294,0,0.10930176
55295,0,0.1582779
55296,0,0.06414673
55297,1,0.8059818
55298,0,0.11693998
55299,1,0.92070025
55300,0,0.17095692
55301,0,0.43033797
55302,1,0.92391694
55303,0,0.40244895
55304,0,0.2890447
55305,0,0.11331356
55306,1,0.91899586
55307,0,0.4171424
55308,1,0.91652906
55309,0,0.06440495
55310,0,0.019235019
55311,1,0.82580584
55312,0,0.24105522
55313,0,0.25148794
55314,1,0.6425353
55315,0,0.05917135
55316,0,0.07309607
55317,1,0.6586775
55318,0,0.1900894
55319,0,0.0358377
55320,0,0.32716215
55321,0,0.11091849
55322,0,3.0455386e-08
55323,1,0.80562836
55324,0,0.4021359
55325,0,0.13716361
55326,0,0.09254733
55327,0,0.16172548
55328,0,0.090050146
55329,0,0.2850996
55330,1,0.851762
55331,0,0.2025216
55332,0,0.10394955
55333,0,0.019759707
55334,1,0.6147693
55335,0,0.051126264
55336,0,0.0038589563
55337,0,0.12510163
55338,0,0.37827036
55339,0,0.45954993
55340,0,0.45788977
55341,0,0.32364663
55342,1,0.81311345
55343,0,0.4136389
55344,1,0.7884442
55345,0,0.005695067
55346,1,0.6252186
55347,0,0.014478125
55348,0,0.0025441574
55349,0,0.045844022
55350,0,0.13615933
55351,0,0.2267022
55352,0,0.063742094
55353,1,0.82873625
55354,0,0.23483242
55355,0,0.08028513
55356,0,0.15829131
55357,0,0.077630974
55358,0,0.27819887
55359,0,0.20583327
55360,1,0.9016013
55361,0,0.17850049
55362,0,0.108023696
55363,0,0.13966653
55364,1,0.7882134
55365,0,0.23801263
55366,1,0.5323108
55367,1,0.9241112
55368,0,0.176173
55369,0,0.15470606
55370,1,0.84024405
55371,1,0.7861347
55372,0,0.30348572
55373,0,4.5530456e-07
55374,1,0.9033848
55375,0,0.4269566
55376,0,0.4844328
55377,1,0.9203894
55378,0,0.31430236
55379,1,0.92384124
55380,0,0.16295259
55381,1,0.798118
55382,1,0.9550854
55383,0,0.23515046
55384,0,1.5841447e-08
55385,0,0.10632669
55386,1,0.83933055
55387,0,0.256905
55388,0,0.2627341
55389,1,0.78159595
55390,0,0.02921961
55391,0,0.08544502
55392,0,0.048348628
55393,0,0.07990393
55394,1,0.8306578
55395,0,0.42876506
55396,0,0.04389547
55397,0,0.18755023
55398,0,0.047606904
55399,0,0.35565588
55400,0,0.011267784
55401,1,0.8060877
55402,0,0.1552534
55403,0,0.032001767
55404,1,0.6760067
55405,0,0.10882542
55406,0,0.21818735
55407,0,0.016104383
55408,0,0.25847873
55409,1,0.79769135
55410,0,0.07273734
55411,0,0.06996675
55412,0,0.38093945
55413,0,5.8134716e-05
55414,1,0.5252236
55415,0,0.42916873
55416,0,0.44642764
55417,1,0.82073003
55418,0,0.17213571
55419,1,0.5585657
55420,0,0.07656274
55421,0,0.017529272
55422,1,0.7897945
55423,1,0.82076126
55424,0,0.06775579
55425,0,0.054844614
55426,0,0.006624938
55427,0,0.42849112
55428,0,0.013923052
55429,0,0.18147121
55430,0,0.0013967336
55431,1,0.9273478
55432,0,0.45522204
55433,1,0.8280126
55434,1,0.81787866
55435,1,0.5263182
55436,0,0.20743802
55437,0,0.32144266
55438,1,0.70831513
55439,0,0.021678511
55440,0,1.6712287e-08
55441,0,0.21650209
55442,0,0.096409455
55443,1,0.69766176
55444,0,0.0051641827
55445,0,0.037738264
55446,0,0.065069705
55447,0,0.08776467
55448,0,0.07574834
55449,0,0.23987234
55450,0,0.46422043
55451,0,0.008604916
55452,0,0.18550125
55453,0,0.35620394
55454,0,0.15744713
55455,0,0.15545784
55456,0,0.14274952
55457,0,0.020183997
55458,0,0.29329655
55459,0,0.11208218
55460,1,0.79944885
55461,1,0.90401614
55462,0,0.2290195
55463,1,0.7562247
55464,1,0.51630867
55465,0,0.25655356
55466,0,0.31534493
55467,0,0.00638649
55468,1,0.79569453
55469,0,0.23212329
55470,1,0.69662875
55471,0,0.2055443
55472,0,0.11637807
55473,1,0.95586604
55474,0,0.0064891796
55475,0,0.28276813
55476,0,0.4651975
55477,1,0.6943383
55478,0,0.0071503515
55479,1,0.74872184
55480,1,0.52186245
55481,1,0.7574975
55482,1,0.7932909
55483,0,0.19359842
55484,1,0.933057
55485,0,0.45772943
55486,0,0.019917779
55487,1,0.78475666
55488,0,0.3543082
55489,1,0.76016724
55490,0,0.19755745
55491,0,0.39000744
55492,0,0.12820704
55493,1,0.7635939
55494,0,0.43397543
55495,0,0.0840154
55496,0,3.9419872e-05
55497,1,0.80722934
55498,1,0.8662188
55499,0,0.09219269
55500,1,0.78818834
55501,1,0.51374763
55502,0,0.13858578
55503,1,0.74490273
55504,1,0.7472084
55505,1,0.8178654
55506,0,0.02155664
55507,0,0.33753932
55508,0,0.059672784
55509,0,0.19095725
55510,0,0.45695612
55511,0,0.29368606
55512,1,0.5098506
55513,0,0.34232756
55514,0,0.24696174
55515,0,0.084793545
55516,0,0.08396257
55517,1,0.67320305
55518,0,0.017247327
55519,0,0.019336544
55520,0,0.06971714
55521,0,0.0021213414
55522,1,0.9318948
55523,0,0.24159098
55524,1,0.7604101
55525,1,0.753571
55526,1,0.8463363
55527,1,0.8048849
55528,0,0.20252052
55529,1,0.9211428
55530,1,0.7738429
55531,0,0.06666438
55532,1,0.8029261
55533,0,0.33724424
